UserID,IS_HCP,TAXONOMY
130673,0,
130674,1,103T00000X
130675,0,
130676,0,
130677,0,
130678,0,
130679,1,2084P0802X
130680,0,
130681,0,
130682,1,103T00000X
130683,1,103T00000X
130684,0,
130685,1,103T00000X
130686,0,
130687,1,103T00000X
130688,0,
130689,1,103T00000X
130690,0,
130691,0,
130692,0,
130693,1,103T00000X
130694,1,103T00000X
130695,1,103T00000X
130696,1,2080A0000X
130697,0,
130698,0,
130699,1,103T00000X
130700,0,
130701,0,
130702,0,
130703,0,
130704,0,
130705,1,103T00000X
130706,1,103T00000X
130707,0,
130708,1,103T00000X
130709,0,
130710,1,103T00000X
130711,1,103T00000X
130712,1,103T00000X
130713,0,
130714,0,
130715,0,
130716,0,
130717,1,103T00000X
130718,0,
130719,0,
130720,1,103T00000X
130721,1,103T00000X
130722,1,103T00000X
130723,0,
130724,1,103T00000X
130725,1,103T00000X
130726,1,103T00000X
130727,1,103T00000X
130728,1,103T00000X
130729,0,
130730,1,103T00000X
130731,0,
130732,1,103T00000X
130733,0,
130734,1,103T00000X
130735,0,
130736,0,
130737,1,2080A0000X
130738,0,
130739,1,2080A0000X
130740,0,
130741,1,103T00000X
130742,0,
130743,1,103T00000X
130744,1,2084N0008X
130745,0,
130746,1,103T00000X
130747,1,103T00000X
130748,0,
130749,0,
130750,0,
130751,1,2084N0402X
130752,0,
130753,1,103T00000X
130754,1,103T00000X
130755,0,
130756,0,
130757,1,2084N0402X
130758,1,103T00000X
130759,0,
130760,1,103T00000X
130761,1,207RG0300X
130762,0,
130763,0,
130764,0,
130765,0,
130766,1,103T00000X
130767,0,
130768,0,
130769,0,
130770,1,103T00000X
130771,0,
130772,1,2084N0402X
130773,0,
130774,1,2084N0402X
130775,1,103T00000X
130776,1,2084N0402X
130777,1,103T00000X
130778,1,103T00000X
130779,1,103T00000X
130780,0,
130781,0,
130782,1,103T00000X
130783,0,
130784,1,103T00000X
130785,1,103T00000X
130786,1,2080A0000X
130787,1,363LA2100X
130788,1,103T00000X
130789,0,
130790,1,207ND0101X
130791,0,
130792,0,
130793,0,
130794,0,
130795,1,2080A0000X
130796,1,103T00000X
130797,0,
130798,0,
130799,0,
130800,1,103T00000X
130801,0,
130802,1,103T00000X
130803,0,
130804,1,103T00000X
130805,0,
130806,1,103T00000X
130807,0,
130808,1,103T00000X
130809,0,
130810,1,103T00000X
130811,1,363LA2100X
130812,0,
130813,0,
130814,0,
130815,1,2080A0000X
130816,0,
130817,0,
130818,0,
130819,1,2080A0000X
130820,1,103T00000X
130821,0,
130822,0,
130823,0,
130824,0,
130825,1,103T00000X
130826,0,
130827,1,103T00000X
130828,0,
130829,1,103T00000X
130830,0,
130831,1,207ND0101X
130832,0,
130833,1,103T00000X
130834,1,103T00000X
130835,0,
130836,0,
130837,0,
130838,1,103T00000X
130839,1,103T00000X
130840,0,
130841,0,
130842,0,
130843,1,103T00000X
130844,1,103T00000X
130845,1,103T00000X
130846,0,
130847,1,103T00000X
130848,0,
130849,1,103T00000X
130850,1,103T00000X
130851,0,
130852,1,103T00000X
130853,0,
130854,0,
130855,0,
130856,0,
130857,0,
130858,1,2084P0802X
130859,1,103T00000X
130860,1,103T00000X
130861,1,103T00000X
130862,1,103T00000X
130863,0,
130864,0,
130865,0,
130866,1,103T00000X
130867,1,103T00000X
130868,1,103T00000X
130869,0,
130870,1,103T00000X
130871,0,
130872,1,103T00000X
130873,0,
130874,0,
130875,1,2080A0000X
130876,1,103T00000X
130877,1,2080A0000X
130878,0,
130879,1,103T00000X
130880,0,
130881,0,
130882,0,
130883,1,2080A0000X
130884,1,103T00000X
130885,0,
130886,1,103T00000X
130887,1,103T00000X
130888,1,2080A0000X
130889,1,103T00000X
130890,1,2080A0000X
130891,0,
130892,0,
130893,0,
130894,0,
130895,1,207RG0300X
130896,1,103T00000X
130897,1,2084N0402X
130898,1,103T00000X
130899,0,
130900,1,2080A0000X
130901,0,
130902,0,
130903,1,103T00000X
130904,1,103T00000X
130905,1,103T00000X
130906,1,207T00000X
130907,1,103T00000X
130908,1,2080A0000X
130909,1,2084N0402X
130910,0,
130911,0,
130912,0,
130913,0,
130914,1,103T00000X
130915,0,
130916,1,103T00000X
130917,1,103T00000X
130918,1,103T00000X
130919,0,
130920,1,103T00000X
130921,1,207ND0101X
130922,0,
130923,1,103T00000X
130924,0,
130925,0,
130926,0,
130927,1,2084N0402X
130928,1,103T00000X
130929,0,
130930,0,
130931,0,
130932,0,
130933,0,
130934,0,
130935,1,103T00000X
130936,0,
130937,0,
130938,1,103T00000X
130939,1,2084N0402X
130940,0,
130941,1,103T00000X
130942,0,
130943,0,
130944,1,2084N0008X
130945,1,103T00000X
130946,1,103T00000X
130947,0,
130948,1,103T00000X
130949,1,103T00000X
130950,0,
130951,1,2084N0402X
130952,0,
130953,0,
130954,1,103T00000X
130955,1,103T00000X
130956,1,103T00000X
130957,0,
130958,0,
130959,1,103T00000X
130960,1,2080A0000X
130961,0,
130962,0,
130963,1,103T00000X
130964,1,103T00000X
130965,1,2080A0000X
130966,1,103T00000X
130967,1,103T00000X
130968,1,103T00000X
130969,1,103T00000X
130970,0,
130971,1,2084N0402X
130972,0,
130973,0,
130974,0,
130975,0,
130976,1,103T00000X
130977,1,103T00000X
130978,0,
130979,1,103T00000X
130980,0,
130981,1,103T00000X
130982,1,207QA0401X
130983,1,103T00000X
130984,0,
130985,1,103T00000X
130986,1,103T00000X
130987,1,103T00000X
130988,1,103T00000X
130989,1,103T00000X
130990,1,103T00000X
130991,0,
130992,1,103T00000X
130993,1,103T00000X
130994,0,
130995,1,103T00000X
130996,0,
130997,0,
130998,1,2084N0402X
130999,0,
131000,0,
131001,0,
131002,0,
131003,0,
131004,0,
131005,1,103T00000X
131006,1,103T00000X
131007,0,
131008,1,103T00000X
131009,0,
131010,1,103T00000X
131011,1,103T00000X
131012,0,
131013,0,
131014,0,
131015,1,2080A0000X
131016,0,
131017,1,103T00000X
131018,0,
131019,1,2080A0000X
131020,0,
131021,1,103T00000X
131022,1,103T00000X
131023,1,103T00000X
131024,1,103T00000X
131025,0,
131026,1,103T00000X
131027,1,103T00000X
131028,0,
131029,0,
131030,1,103T00000X
131031,1,103T00000X
131032,0,
131033,0,
131034,0,
131035,0,
131036,1,103T00000X
131037,0,
131038,1,2080A0000X
131039,0,
131040,0,
131041,1,103T00000X
131042,0,
131043,1,103T00000X
131044,0,
131045,0,
131046,0,
131047,1,103T00000X
131048,1,103T00000X
131049,0,
131050,1,2084P0802X
131051,0,
131052,0,
131053,1,103T00000X
131054,1,207ND0101X
131055,1,207RG0300X
131056,1,103T00000X
131057,0,
131058,1,103T00000X
131059,1,363LA2100X
131060,0,
131061,0,
131062,1,103T00000X
131063,0,
131064,1,2080A0000X
131065,1,2084N0402X
131066,0,
131067,1,2084N0402X
131068,0,
131069,0,
131070,0,
131071,1,103T00000X
131072,0,
131073,0,
131074,1,103T00000X
131075,0,
131076,1,103T00000X
131077,0,
131078,0,
131079,1,2084N0402X
131080,0,
131081,0,
131082,0,
131083,1,103T00000X
131084,0,
131085,1,103T00000X
131086,0,
131087,0,
131088,1,103T00000X
131089,0,
131090,0,
131091,0,
131092,0,
131093,0,
131094,0,
131095,0,
131096,1,103T00000X
131097,1,2084N0008X
131098,1,103T00000X
131099,1,103T00000X
131100,1,2080A0000X
131101,0,
131102,1,103T00000X
131103,1,2080A0000X
131104,0,
131105,0,
131106,1,103T00000X
131107,1,103T00000X
131108,0,
131109,1,207RH0000X
131110,1,207ND0101X
131111,0,
131112,0,
131113,1,103T00000X
131114,1,103T00000X
131115,0,
131116,0,
131117,0,
131118,1,103T00000X
131119,1,103T00000X
131120,1,103T00000X
131121,1,2080A0000X
131122,0,
131123,1,103T00000X
131124,0,
131125,0,
131126,1,103T00000X
131127,1,103T00000X
131128,0,
131129,1,103T00000X
131130,1,103T00000X
131131,0,
131132,0,
131133,0,
131134,1,103T00000X
131135,1,103T00000X
131136,1,103T00000X
131137,0,
131138,1,103T00000X
131139,0,
131140,0,
131141,0,
131142,0,
131143,0,
131144,0,
131145,0,
131146,0,
131147,0,
131148,1,207RH0000X
131149,0,
131150,0,
131151,1,103T00000X
131152,1,103T00000X
131153,0,
131154,0,
131155,0,
131156,0,
131157,0,
131158,0,
131159,0,
131160,0,
131161,0,
131162,0,
131163,1,103T00000X
131164,0,
131165,1,103T00000X
131166,1,103T00000X
131167,1,2084N0402X
131168,1,103T00000X
131169,0,
131170,0,
131171,1,103T00000X
131172,0,
131173,0,
131174,0,
131175,1,103T00000X
131176,0,
131177,1,103T00000X
131178,0,
131179,0,
131180,1,2084N0402X
131181,0,
131182,0,
131183,1,103T00000X
131184,0,
131185,1,103T00000X
131186,1,2080A0000X
131187,1,103T00000X
131188,0,
131189,1,103T00000X
131190,1,2084N0402X
131191,1,2080A0000X
131192,0,
131193,0,
131194,1,2084N0402X
131195,1,103T00000X
131196,1,103T00000X
131197,0,
131198,0,
131199,0,
131200,1,207QA0401X
131201,0,
131202,0,
131203,0,
131204,1,207ND0101X
131205,0,
131206,0,
131207,1,103T00000X
131208,1,207RH0000X
131209,0,
131210,0,
131211,0,
131212,0,
131213,1,2084N0402X
131214,1,2084N0402X
131215,0,
131216,0,
131217,0,
131218,0,
131219,1,103T00000X
131220,0,
131221,0,
131222,1,103T00000X
131223,1,103T00000X
131224,0,
131225,1,103T00000X
131226,0,
131227,0,
131228,0,
131229,1,103T00000X
131230,0,
131231,0,
131232,1,2080A0000X
131233,0,
131234,0,
131235,0,
131236,0,
131237,1,2080A0000X
131238,1,103T00000X
131239,0,
131240,0,
131241,1,207RG0300X
131242,0,
131243,1,103T00000X
131244,0,
131245,1,103T00000X
131246,1,2084N0008X
131247,0,
131248,0,
131249,1,103T00000X
131250,1,103T00000X
131251,1,2080A0000X
131252,0,
131253,1,2084N0402X
131254,0,
131255,1,103T00000X
131256,0,
131257,1,103T00000X
131258,0,
131259,1,103T00000X
131260,0,
131261,0,
131262,1,103T00000X
131263,1,103T00000X
131264,1,2084N0402X
131265,1,103T00000X
131266,0,
131267,1,2080A0000X
131268,0,
131269,1,103T00000X
131270,0,
131271,0,
131272,0,
131273,0,
131274,1,103T00000X
131275,1,2080A0000X
131276,1,103T00000X
131277,1,103T00000X
131278,0,
131279,0,
131280,0,
131281,0,
131282,0,
131283,0,
131284,0,
131285,0,
131286,0,
131287,1,103T00000X
131288,0,
131289,1,103T00000X
131290,0,
131291,0,
131292,0,
131293,0,
131294,0,
131295,0,
131296,0,
131297,0,
131298,0,
131299,1,103T00000X
131300,1,2084N0008X
131301,1,103T00000X
131302,1,207ND0101X
131303,1,207RH0000X
131304,0,
131305,0,
131306,1,103T00000X
131307,1,103T00000X
131308,1,103T00000X
131309,0,
131310,0,
131311,1,103T00000X
131312,0,
131313,0,
131314,1,103T00000X
131315,0,
131316,1,103T00000X
131317,0,
131318,1,103T00000X
131319,1,103T00000X
131320,1,2084N0402X
131321,1,103T00000X
131322,1,103T00000X
131323,1,103T00000X
131324,1,103T00000X
131325,1,207RH0000X
131326,1,103T00000X
131327,0,
131328,0,
131329,0,
131330,1,103T00000X
131331,1,103T00000X
131332,0,
131333,0,
131334,0,
131335,1,103T00000X
131336,0,
131337,1,103T00000X
131338,0,
131339,0,
131340,0,
131341,0,
131342,0,
131343,1,207ND0101X
131344,0,
131345,1,103T00000X
131346,1,103T00000X
131347,1,2084N0402X
131348,1,103T00000X
131349,1,207RH0000X
131350,0,
131351,0,
131352,1,207T00000X
131353,0,
131354,0,
131355,0,
131356,1,207RH0000X
131357,1,2084P0802X
131358,0,
131359,1,2080A0000X
131360,0,
131361,1,103T00000X
131362,1,2084N0402X
131363,0,
131364,0,
131365,0,
131366,1,2084N0402X
131367,0,
131368,1,103T00000X
131369,0,
131370,0,
131371,1,103T00000X
131372,0,
131373,0,
131374,0,
131375,0,
131376,0,
131377,1,2084N0402X
131378,1,103T00000X
131379,1,2084N0402X
131380,0,
131381,0,
131382,1,103T00000X
131383,1,103T00000X
131384,0,
131385,0,
131386,1,103T00000X
131387,0,
131388,0,
131389,0,
131390,0,
131391,1,103T00000X
131392,1,363LA2100X
131393,0,
131394,0,
131395,1,2084N0402X
131396,1,103T00000X
131397,0,
131398,1,103T00000X
131399,1,2084N0402X
131400,0,
131401,0,
131402,1,2080A0000X
131403,0,
131404,0,
131405,0,
131406,0,
131407,0,
131408,0,
131409,1,103T00000X
131410,0,
131411,0,
131412,1,103T00000X
131413,1,103T00000X
131414,0,
131415,0,
131416,1,103T00000X
131417,0,
131418,0,
131419,1,103T00000X
131420,1,103T00000X
131421,1,207QA0401X
131422,1,103T00000X
131423,0,
131424,1,103T00000X
131425,1,103T00000X
131426,0,
131427,1,2084N0402X
131428,0,
131429,1,103T00000X
131430,0,
131431,0,
131432,0,
131433,0,
131434,1,103T00000X
131435,0,
131436,1,103T00000X
131437,1,103T00000X
131438,1,103T00000X
131439,0,
131440,0,
131441,0,
131442,1,103T00000X
131443,0,
131444,0,
131445,1,207RH0000X
131446,1,103T00000X
131447,1,103T00000X
131448,1,103T00000X
131449,1,103T00000X
131450,0,
131451,1,2080A0000X
131452,1,103T00000X
131453,0,
131454,1,2080A0000X
131455,1,103T00000X
131456,0,
131457,0,
131458,1,103T00000X
131459,0,
131460,0,
131461,1,2084N0402X
131462,0,
131463,1,103T00000X
131464,1,2080A0000X
131465,0,
131466,1,207ND0101X
131467,0,
131468,0,
131469,1,103T00000X
131470,1,103T00000X
131471,0,
131472,0,
131473,0,
131474,0,
131475,0,
131476,1,103T00000X
131477,0,
131478,0,
131479,0,
131480,0,
131481,0,
131482,0,
131483,1,2084N0402X
131484,0,
131485,0,
131486,0,
131487,1,103T00000X
131488,0,
131489,0,
131490,1,103T00000X
131491,0,
131492,1,103T00000X
131493,0,
131494,1,103T00000X
131495,1,103T00000X
131496,1,103T00000X
131497,0,
131498,1,103T00000X
131499,0,
131500,1,103T00000X
131501,0,
131502,0,
131503,0,
131504,1,103T00000X
131505,1,103T00000X
131506,0,
131507,0,
131508,0,
131509,0,
131510,0,
131511,0,
131512,1,2084N0402X
131513,1,103T00000X
131514,0,
131515,0,
131516,1,103T00000X
131517,1,103T00000X
131518,1,103T00000X
131519,1,103T00000X
131520,1,103T00000X
131521,1,103T00000X
131522,1,2084N0402X
131523,0,
131524,0,
131525,1,2080A0000X
131526,0,
131527,1,2080A0000X
131528,1,103T00000X
131529,1,2084P0802X
131530,1,103T00000X
131531,1,103T00000X
131532,1,103T00000X
131533,1,103T00000X
131534,0,
131535,1,103T00000X
131536,1,103T00000X
131537,0,
131538,1,2080A0000X
131539,0,
131540,0,
131541,0,
131542,0,
131543,0,
131544,0,
131545,0,
131546,1,2080A0000X
131547,0,
131548,0,
131549,0,
131550,0,
131551,1,103T00000X
131552,0,
131553,0,
131554,0,
131555,0,
131556,1,103T00000X
131557,1,103T00000X
131558,1,103T00000X
131559,1,103T00000X
131560,0,
131561,0,
131562,1,103T00000X
131563,1,103T00000X
131564,1,103T00000X
131565,1,103T00000X
131566,1,103T00000X
131567,0,
131568,0,
131569,0,
131570,1,103T00000X
131571,1,103T00000X
131572,0,
131573,1,103T00000X
131574,1,2084N0008X
131575,1,2084N0402X
131576,0,
131577,1,2084N0008X
131578,1,103T00000X
131579,1,207RG0300X
131580,1,103T00000X
131581,0,
131582,0,
131583,1,103T00000X
131584,0,
131585,1,103T00000X
131586,0,
131587,0,
131588,0,
131589,0,
131590,0,
131591,1,103T00000X
131592,1,207RG0100X
131593,1,103T00000X
131594,0,
131595,1,103T00000X
131596,1,103T00000X
131597,1,103T00000X
131598,0,
131599,1,103T00000X
131600,0,
131601,1,103T00000X
131602,1,103T00000X
131603,1,103T00000X
131604,0,
131605,0,
131606,1,2080A0000X
131607,0,
131608,1,103T00000X
131609,1,207RH0000X
131610,1,103T00000X
131611,0,
131612,1,103T00000X
131613,1,103T00000X
131614,1,103T00000X
131615,0,
131616,0,
131617,1,103T00000X
131618,0,
131619,0,
131620,0,
131621,0,
131622,0,
131623,0,
131624,0,
131625,0,
131626,0,
131627,1,103T00000X
131628,1,103T00000X
131629,0,
131630,1,103T00000X
131631,0,
131632,0,
131633,0,
131634,0,
131635,1,103T00000X
131636,0,
131637,1,103T00000X
131638,1,2084N0402X
131639,0,
131640,0,
131641,1,103T00000X
131642,0,
131643,1,2080A0000X
131644,0,
131645,1,103T00000X
131646,1,103T00000X
131647,1,103T00000X
131648,0,
131649,0,
131650,1,103T00000X
131651,1,103T00000X
131652,0,
131653,0,
131654,1,103T00000X
131655,0,
131656,0,
131657,1,103T00000X
131658,0,
131659,1,2080A0000X
131660,1,103T00000X
131661,0,
131662,0,
131663,1,103T00000X
131664,1,103T00000X
131665,1,103T00000X
131666,0,
131667,0,
131668,1,103T00000X
131669,1,103T00000X
131670,1,103T00000X
131671,0,
131672,1,103T00000X
131673,0,
131674,0,
131675,1,103T00000X
131676,0,
131677,0,
131678,0,
131679,0,
131680,1,2080A0000X
131681,0,
131682,0,
131683,0,
131684,0,
131685,1,103T00000X
131686,0,
131687,0,
131688,0,
131689,1,2084N0402X
131690,0,
131691,1,103T00000X
131692,0,
131693,1,103T00000X
131694,1,103T00000X
131695,0,
131696,0,
131697,1,103T00000X
131698,0,
131699,0,
131700,0,
131701,1,103T00000X
131702,0,
131703,0,
131704,1,103T00000X
131705,0,
131706,0,
131707,1,103T00000X
131708,1,103T00000X
131709,1,207RG0300X
131710,0,
131711,1,103T00000X
131712,0,
131713,1,103T00000X
131714,0,
131715,0,
131716,0,
131717,0,
131718,0,
131719,1,103T00000X
131720,1,103T00000X
131721,0,
131722,0,
131723,0,
131724,1,207RG0300X
131725,0,
131726,0,
131727,1,103T00000X
131728,1,103T00000X
131729,0,
131730,1,2080A0000X
131731,0,
131732,1,103T00000X
131733,1,103T00000X
131734,1,103T00000X
131735,0,
131736,0,
131737,0,
131738,0,
131739,0,
131740,0,
131741,0,
131742,0,
131743,1,103T00000X
131744,1,103T00000X
131745,1,103T00000X
131746,1,103T00000X
131747,1,103T00000X
131748,1,103T00000X
131749,1,2084N0402X
131750,1,103T00000X
131751,0,
131752,1,2080A0000X
131753,0,
131754,0,
131755,1,2080A0000X
131756,0,
131757,1,103T00000X
131758,1,103T00000X
131759,0,
131760,0,
131761,0,
131762,0,
131763,0,
131764,0,
131765,0,
131766,0,
131767,1,103T00000X
131768,1,103T00000X
131769,0,
131770,1,2080A0000X
131771,1,103T00000X
131772,0,
131773,0,
131774,1,2084N0402X
131775,0,
131776,0,
131777,0,
131778,0,
131779,0,
131780,1,103T00000X
131781,1,2084N0402X
131782,0,
131783,1,103T00000X
131784,1,103T00000X
131785,0,
131786,0,
131787,1,103T00000X
131788,0,
131789,1,2084N0402X
131790,0,
131791,0,
131792,0,
131793,1,103T00000X
131794,1,103T00000X
131795,1,103T00000X
131796,1,103T00000X
131797,0,
131798,0,
131799,0,
131800,0,
131801,1,103T00000X
131802,0,
131803,0,
131804,1,103T00000X
131805,0,
131806,0,
131807,0,
131808,0,
131809,1,2084N0402X
131810,1,103T00000X
131811,0,
131812,1,103T00000X
131813,0,
131814,0,
131815,1,103T00000X
131816,1,2084N0402X
131817,0,
131818,1,2084N0402X
131819,0,
131820,1,103T00000X
131821,1,2080A0000X
131822,1,207RG0300X
131823,0,
131824,0,
131825,0,
131826,0,
131827,0,
131828,0,
131829,0,
131830,0,
131831,1,2080A0000X
131832,1,103T00000X
131833,0,
131834,0,
131835,0,
131836,1,103T00000X
131837,1,2084N0402X
131838,0,
131839,1,103T00000X
131840,0,
131841,0,
131842,0,
131843,0,
131844,1,103T00000X
131845,0,
131846,0,
131847,0,
131848,1,103T00000X
131849,1,103T00000X
131850,0,
131851,1,103T00000X
131852,0,
131853,1,2084N0402X
131854,0,
131855,0,
131856,1,103T00000X
131857,1,2084N0008X
131858,0,
131859,1,2080A0000X
131860,1,103T00000X
131861,0,
131862,1,207RG0100X
131863,1,103T00000X
131864,1,103T00000X
131865,0,
131866,1,103T00000X
131867,1,103T00000X
131868,0,
131869,1,103T00000X
131870,1,103T00000X
131871,0,
131872,1,2084N0402X
131873,0,
131874,1,103T00000X
131875,1,2080A0000X
131876,0,
131877,1,103T00000X
131878,1,103T00000X
131879,0,
131880,1,103T00000X
131881,0,
131882,0,
131883,1,103T00000X
131884,0,
131885,0,
131886,1,2084N0402X
131887,0,
131888,0,
131889,0,
131890,1,103T00000X
131891,0,
131892,1,2080A0000X
131893,1,2084N0402X
131894,1,2084N0402X
131895,0,
131896,0,
131897,0,
131898,0,
131899,0,
131900,0,
131901,1,2080A0000X
131902,1,103T00000X
131903,0,
131904,0,
131905,0,
131906,0,
131907,0,
131908,0,
131909,1,2080A0000X
131910,1,103T00000X
131911,0,
131912,0,
131913,0,
131914,1,103T00000X
131915,1,103T00000X
131916,0,
131917,1,103T00000X
131918,1,103T00000X
131919,1,103T00000X
131920,1,103T00000X
131921,0,
131922,1,2080A0000X
131923,0,
131924,1,2080A0000X
131925,0,
131926,0,
131927,1,103T00000X
131928,0,
131929,0,
131930,1,103T00000X
131931,1,103T00000X
131932,1,103T00000X
131933,1,103T00000X
131934,0,
131935,1,2080A0000X
131936,0,
131937,1,103T00000X
131938,0,
131939,1,103T00000X
131940,1,2080A0000X
131941,1,2084N0402X
131942,1,103T00000X
131943,1,103T00000X
131944,1,103T00000X
131945,1,103T00000X
131946,0,
131947,1,103T00000X
131948,1,103T00000X
131949,0,
131950,1,207RH0000X
131951,0,
131952,0,
131953,1,2080A0000X
131954,0,
131955,1,103T00000X
131956,0,
131957,1,103T00000X
131958,0,
131959,0,
131960,0,
131961,0,
131962,0,
131963,1,103T00000X
131964,1,2084N0402X
131965,0,
131966,1,2084N0402X
131967,1,103T00000X
131968,1,103T00000X
131969,0,
131970,1,103T00000X
131971,0,
131972,1,103T00000X
131973,0,
131974,0,
131975,1,103T00000X
131976,0,
131977,1,103T00000X
131978,1,103T00000X
131979,1,103T00000X
131980,1,103T00000X
131981,1,2080A0000X
131982,1,103T00000X
131983,1,103T00000X
131984,1,2080A0000X
131985,0,
131986,1,103T00000X
131987,0,
131988,1,2080A0000X
131989,0,
131990,1,103T00000X
131991,0,
131992,0,
131993,0,
131994,1,103T00000X
131995,0,
131996,0,
131997,1,103T00000X
131998,1,103T00000X
131999,0,
132000,0,
132001,0,
132002,0,
132003,1,103T00000X
132004,0,
132005,1,103T00000X
132006,1,103T00000X
132007,1,207ND0101X
132008,0,
132009,0,
132010,1,2080A0000X
132011,1,2080A0000X
132012,0,
132013,0,
132014,1,207RH0000X
132015,1,103T00000X
132016,1,103T00000X
132017,0,
132018,0,
132019,0,
132020,0,
132021,0,
132022,0,
132023,0,
132024,1,103T00000X
132025,0,
132026,1,207RG0300X
132027,1,207ND0101X
132028,0,
132029,0,
132030,0,
132031,0,
132032,1,2080A0000X
132033,1,103T00000X
132034,0,
132035,1,103T00000X
132036,0,
132037,0,
132038,0,
132039,1,103T00000X
132040,1,103T00000X
132041,0,
132042,0,
132043,1,103T00000X
132044,1,103T00000X
132045,1,103T00000X
132046,1,103T00000X
132047,0,
132048,1,103T00000X
132049,0,
132050,0,
132051,1,2084N0402X
132052,1,2084N0008X
132053,1,103T00000X
132054,0,
132055,1,2080A0000X
132056,1,103T00000X
132057,1,103T00000X
132058,1,2080A0000X
132059,1,103T00000X
132060,0,
132061,0,
132062,1,2080A0000X
132063,1,207RG0300X
132064,1,2084N0008X
132065,0,
132066,1,2080A0000X
132067,0,
132068,0,
132069,0,
132070,0,
132071,1,103T00000X
132072,1,103T00000X
132073,0,
132074,1,103T00000X
132075,1,103T00000X
132076,0,
132077,0,
132078,1,103T00000X
132079,0,
132080,1,2084N0402X
132081,0,
132082,0,
132083,0,
132084,0,
132085,0,
132086,1,103T00000X
132087,0,
132088,0,
132089,0,
132090,1,2080A0000X
132091,1,103T00000X
132092,1,103T00000X
132093,1,103T00000X
132094,1,103T00000X
132095,1,207RG0300X
132096,0,
132097,1,207RH0000X
132098,1,103T00000X
132099,1,103T00000X
132100,0,
132101,1,207RH0000X
132102,0,
132103,0,
132104,1,103T00000X
132105,0,
132106,1,103T00000X
132107,1,103T00000X
132108,0,
132109,0,
132110,0,
132111,1,103T00000X
132112,0,
132113,1,103T00000X
132114,0,
132115,0,
132116,1,103T00000X
132117,0,
132118,1,103T00000X
132119,0,
132120,0,
132121,1,103T00000X
132122,1,2080A0000X
132123,1,207RH0000X
132124,1,207RH0000X
132125,0,
132126,0,
132127,1,103T00000X
132128,0,
132129,0,
132130,1,103T00000X
132131,1,2084N0402X
132132,0,
132133,1,207ND0101X
132134,1,103T00000X
132135,1,103T00000X
132136,0,
132137,0,
132138,0,
132139,1,103T00000X
132140,1,103T00000X
132141,1,2080A0000X
132142,1,2084N0402X
132143,0,
132144,0,
132145,0,
132146,1,2084N0402X
132147,1,103T00000X
132148,1,207RH0000X
132149,0,
132150,0,
132151,0,
132152,0,
132153,0,
132154,0,
132155,1,103T00000X
132156,0,
132157,0,
132158,1,103T00000X
132159,0,
132160,0,
132161,1,103T00000X
132162,0,
132163,0,
132164,1,103T00000X
132165,1,103T00000X
132166,1,103T00000X
132167,1,103T00000X
132168,1,2084N0402X
132169,0,
132170,0,
132171,1,2084N0402X
132172,0,
132173,0,
132174,0,
132175,1,103T00000X
132176,1,103T00000X
132177,1,103T00000X
132178,0,
132179,1,2084N0008X
132180,1,103T00000X
132181,1,103T00000X
132182,0,
132183,0,
132184,1,103T00000X
132185,1,103T00000X
132186,1,103T00000X
132187,1,2080A0000X
132188,0,
132189,0,
132190,0,
132191,1,103T00000X
132192,0,
132193,1,103T00000X
132194,0,
132195,1,103T00000X
132196,1,103T00000X
132197,1,103T00000X
132198,1,103T00000X
132199,0,
132200,1,103T00000X
132201,0,
132202,0,
132203,0,
132204,1,103T00000X
132205,0,
132206,1,103T00000X
132207,0,
132208,0,
132209,1,103T00000X
132210,0,
132211,0,
132212,1,103T00000X
132213,1,103T00000X
132214,1,2080A0000X
132215,0,
132216,0,
132217,1,103T00000X
132218,0,
132219,0,
132220,0,
132221,1,103T00000X
132222,1,103T00000X
132223,0,
132224,0,
132225,0,
132226,0,
132227,0,
132228,0,
132229,1,207RH0000X
132230,1,103T00000X
132231,1,2084P0802X
132232,1,103T00000X
132233,0,
132234,0,
132235,1,2080A0000X
132236,0,
132237,0,
132238,0,
132239,1,103T00000X
132240,0,
132241,0,
132242,0,
132243,1,103T00000X
132244,0,
132245,1,103T00000X
132246,1,103T00000X
132247,1,103T00000X
132248,1,103T00000X
132249,0,
132250,1,103T00000X
132251,1,103T00000X
132252,1,103T00000X
132253,0,
132254,0,
132255,1,103T00000X
132256,1,103T00000X
132257,1,103T00000X
132258,1,103T00000X
132259,1,2080A0000X
132260,0,
132261,0,
132262,1,2084N0402X
132263,0,
132264,0,
132265,1,2080A0000X
132266,1,103T00000X
132267,1,2080A0000X
132268,1,103T00000X
132269,1,103T00000X
132270,0,
132271,1,2080A0000X
132272,1,103T00000X
132273,1,103T00000X
132274,1,103T00000X
132275,1,103T00000X
132276,1,103T00000X
132277,1,103T00000X
132278,0,
132279,1,103T00000X
132280,1,103T00000X
132281,0,
132282,1,103T00000X
132283,1,103T00000X
132284,1,2080A0000X
132285,1,2084N0402X
132286,1,207ND0101X
132287,1,103T00000X
132288,0,
132289,1,103T00000X
132290,1,103T00000X
132291,0,
132292,0,
132293,0,
132294,1,207ND0101X
132295,1,2080A0000X
132296,0,
132297,0,
132298,1,2084N0402X
132299,0,
132300,1,207RH0000X
132301,1,103T00000X
132302,0,
132303,1,103T00000X
132304,0,
132305,0,
132306,0,
132307,1,103T00000X
132308,1,2084N0402X
132309,0,
132310,1,103T00000X
132311,0,
132312,0,
