ID,DEVICETYPE,PLATFORM_ID,BIDREQUESTIP,USERPLATFORMUID,USERCITY,USERZIPCODE,USERAGENT,PLATFORMTYPE,CHANNELTYPE,URL,KEYWORDS,TAXONOMY
12150.0,0.0,2.0,5995.0,13956.0,367.0,72519.0,1528.0,3.0,0.0,2605.0,637.0,Unknown
12151.0,1.0,6.0,4455.0,15446.0,3060.0,18302395.803164296,28.0,2.0,0.0,1816.0,496.0,Unknown
12152.0,0.0,14.0,2906.0,5732.0,2141.0,19139.0,1508.0,1.0,0.0,101.0,919.0,Unknown
12153.0,1.0,2.0,6419.0,9062.0,356.0,16002.0,1168.0,3.0,0.0,2682.0,563.0,Unknown
12154.0,1.0,2.0,11283.0,5102.0,1477.0,17044.0,2113.0,3.0,0.0,2627.0,52.0,Unknown
12155.0,1.0,2.0,3217.0,13709.0,2142.0,85015.0,742.0,3.0,0.0,2605.0,637.0,Unknown
12156.0,0.0,2.0,5047.0,16419.0,2429.0,95052.0,1343.0,3.0,0.0,385.0,1534.0,Unknown
12157.0,1.0,2.0,4746.0,8829.0,1717.0,17061.0,2055.0,3.0,0.0,2471.0,33.0,Unknown
12158.0,1.0,6.0,2675.0,7370.0,3060.0,18302395.803164296,2329.0,2.0,0.0,1821.0,1375.0,Unknown
12159.0,0.0,2.0,3114.0,12891.0,2245.0,11368.0,1531.0,3.0,0.0,419.0,362.0,Unknown
12160.0,1.0,6.0,3392.0,2068.0,831.0,2149.0,2119.0,2.0,0.0,1839.0,13.0,Unknown
12161.0,0.0,2.0,5870.0,392.0,2599.0,63169.0,1540.0,3.0,0.0,1409.0,697.0,Unknown
12162.0,0.0,7.0,12582.0,13995.0,2002.0,48864.0,1497.0,3.0,0.0,986.0,698.0,Unknown
12163.0,1.0,2.0,9614.0,4433.0,1027.0,14072.0,30.0,3.0,0.0,2561.0,234.0,Unknown
12164.0,0.0,7.0,7704.0,8677.0,277.0,2118.0,1328.0,3.0,0.0,819.0,1510.0,Unknown
12165.0,0.0,2.0,13333.0,5517.0,2214.0,973655288.0,1432.0,3.0,0.0,2643.0,802.0,2084P0800X
12166.0,0.0,2.0,917.0,2819.0,1890.0,10010.0,1497.0,3.0,0.0,1980.0,383.0,Unknown
12167.0,0.0,2.0,5870.0,12783.0,2599.0,63169.0,1239.0,3.0,0.0,2601.0,363.0,Unknown
12168.0,0.0,2.0,11209.0,11380.0,1580.0,8050.0,1371.0,3.0,0.0,2605.0,637.0,Unknown
12169.0,0.0,2.0,1862.0,3861.0,1890.0,10011.0,1443.0,3.0,0.0,1980.0,383.0,Unknown
12170.0,0.0,7.0,8965.0,16926.0,2462.0,85259.0,1611.0,3.0,0.0,827.0,1509.0,Unknown
12171.0,1.0,7.0,7611.0,9509.0,2348.0,97471.0,2361.0,3.0,0.0,1015.0,649.0,Unknown
12172.0,0.0,2.0,1215.0,6890.0,401.0,92009.0,1508.0,3.0,0.0,497.0,1137.0,Unknown
12173.0,0.0,7.0,1752.0,3736.0,460.0,22903.0,1534.0,3.0,0.0,954.0,1587.0,Unknown
12174.0,0.0,2.0,13646.0,14721.0,1227.0,77095.0,1531.0,3.0,0.0,1393.0,663.0,Unknown
12175.0,1.0,7.0,8052.0,970.0,186.0,38313.0,893.0,3.0,0.0,823.0,1531.0,Unknown
12176.0,0.0,7.0,2055.0,8082.0,2333.0,20852.0,1610.0,3.0,0.0,989.0,343.0,Unknown
12177.0,0.0,2.0,11052.0,11983.0,904.0,33319.0,1230.0,3.0,0.0,547.0,54.0,Unknown
12178.0,0.0,2.0,4730.0,2857.0,122.0,30907.0,1658.0,3.0,0.0,547.0,54.0,Unknown
12179.0,0.0,9.0,2653.0,1491.0,16.0,94501.0,1525.0,3.0,0.0,213.0,765.0,Unknown
12180.0,0.0,2.0,13680.0,16929.0,933.0,21703.0,1327.0,3.0,0.0,1316.0,291.0,2084N0400X
12181.0,1.0,2.0,11985.0,4748.0,1870.0,45345.0,2119.0,3.0,0.0,766.0,803.0,2084P0800X
12182.0,0.0,2.0,5095.0,3624.0,1227.0,77067.0,1468.0,3.0,0.0,477.0,527.0,Unknown
12183.0,0.0,9.0,8425.0,9010.0,3060.0,18302395.803164296,1031.0,3.0,0.0,319.0,1050.0,Unknown
12184.0,1.0,2.0,11468.0,13329.0,1255.0,64055.0,2326.0,3.0,0.0,545.0,326.0,Unknown
12185.0,0.0,7.0,6196.0,46.0,341.0,90620.0,1607.0,3.0,0.0,955.0,734.0,Unknown
12186.0,0.0,2.0,917.0,7587.0,1890.0,10010.0,1476.0,3.0,0.0,1980.0,383.0,Unknown
12187.0,0.0,3.0,8510.0,13073.0,3060.0,660881318.0,1240.0,3.0,0.0,163.0,338.0,2084N0400X
12188.0,0.0,7.0,2416.0,11837.0,2142.0,85013.0,1520.0,3.0,0.0,827.0,1509.0,Unknown
12189.0,0.0,2.0,2812.0,2584.0,479.0,60655.0,1520.0,3.0,0.0,442.0,87.0,Unknown
12190.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
12191.0,0.0,2.0,2804.0,1465.0,1287.0,65109.0,1508.0,3.0,0.0,2342.0,579.0,Unknown
12192.0,0.0,7.0,9417.0,4654.0,1920.0,73072.0,1290.0,3.0,0.0,803.0,612.0,Unknown
12193.0,1.0,6.0,9961.0,618.0,1009.0,17319.0,276.0,2.0,0.0,1818.0,1232.0,Unknown
12194.0,1.0,6.0,13675.0,11773.0,1411.0,33463.0,2032.0,2.0,0.0,1824.0,551.0,Unknown
12195.0,0.0,7.0,148.0,14217.0,2600.0,34771.0,1508.0,3.0,0.0,873.0,1469.0,Unknown
12196.0,1.0,2.0,3343.0,17528.0,627.0,75287.0,2304.0,3.0,0.0,1470.0,125.0,Unknown
12197.0,0.0,2.0,5867.0,13001.0,2599.0,63169.0,1639.0,3.0,0.0,2654.0,918.0,Unknown
12198.0,0.0,2.0,3883.0,14618.0,97.0,22202.0,1526.0,3.0,0.0,2150.0,1020.0,Unknown
12199.0,1.0,2.0,3101.0,250.0,2214.0,97222.0,2326.0,3.0,0.0,1316.0,291.0,Unknown
12200.0,0.0,2.0,3883.0,14618.0,97.0,22202.0,1526.0,3.0,0.0,2150.0,1020.0,Unknown
12201.0,1.0,2.0,89.0,6183.0,1232.0,125342914.0,1994.0,3.0,0.0,2278.0,306.0,2084N0400X
12202.0,1.0,2.0,9213.0,8115.0,2295.0,23223.0,2174.0,3.0,0.0,2627.0,52.0,Unknown
12203.0,0.0,2.0,86.0,8389.0,324.0,11223.0,1497.0,3.0,0.0,2454.0,1669.0,Unknown
12204.0,0.0,2.0,2473.0,7624.0,1227.0,77002.0,1538.0,3.0,0.0,1871.0,1144.0,Unknown
12205.0,1.0,2.0,12937.0,12979.0,2427.0,92701.0,963.0,3.0,0.0,2384.0,59.0,Unknown
12206.0,0.0,2.0,1504.0,12290.0,1694.0,33178.0,1523.0,3.0,0.0,1730.0,819.0,Unknown
12207.0,0.0,2.0,13275.0,8045.0,2868.0,20008.0,1322.0,3.0,0.0,1774.0,847.0,Unknown
12208.0,0.0,7.0,2376.0,15076.0,17.0,12203.0,1497.0,3.0,0.0,873.0,1469.0,Unknown
12209.0,2.0,2.0,12120.0,3199.0,1197.0,49424.0,1753.0,3.0,0.0,2565.0,413.0,Unknown
12210.0,0.0,2.0,8116.0,5176.0,2220.0,19465.0,1605.0,3.0,0.0,2353.0,536.0,Unknown
12211.0,0.0,2.0,10005.0,14704.0,194.0,62226.0,1369.0,3.0,0.0,431.0,481.0,Unknown
12212.0,0.0,2.0,544.0,13887.0,627.0,75204.0,1212.0,3.0,0.0,520.0,119.0,Unknown
12213.0,0.0,2.0,5687.0,17145.0,1227.0,77025.0,1485.0,3.0,0.0,625.0,1108.0,Unknown
12214.0,0.0,2.0,260.0,10058.0,591.0,51502.0,1740.0,3.0,0.0,1723.0,819.0,Unknown
12215.0,1.0,2.0,674.0,8193.0,2468.0,72143.0,431.0,3.0,0.0,2612.0,52.0,Unknown
12216.0,0.0,2.0,442.0,14819.0,1739.0,36695.0,1508.0,3.0,0.0,2533.0,1005.0,Unknown
12217.0,1.0,7.0,6278.0,9740.0,14.0,17501.0,30.0,3.0,0.0,1086.0,1307.0,Unknown
12218.0,1.0,2.0,2742.0,633.0,2868.0,20003.0,803.0,3.0,0.0,2605.0,637.0,Unknown
12219.0,1.0,7.0,10285.0,10944.0,2141.0,19148.0,2275.0,3.0,0.0,1015.0,649.0,Unknown
12220.0,1.0,2.0,11530.0,13020.0,624.0,77429.0,2168.0,3.0,0.0,2627.0,52.0,Unknown
12221.0,0.0,2.0,1992.0,14706.0,2599.0,63169.0,1540.0,3.0,0.0,1977.0,987.0,Unknown
12222.0,0.0,2.0,5222.0,16419.0,2412.0,95141.0,1343.0,3.0,0.0,419.0,362.0,Unknown
12223.0,0.0,10.0,7163.0,2270.0,885.0,30542.0,1603.0,3.0,0.0,1847.0,626.0,Unknown
12224.0,1.0,6.0,6138.0,16941.0,1479.0,40509.0,2227.0,2.0,0.0,1835.0,757.0,Unknown
12225.0,0.0,7.0,2636.0,13425.0,668.0,80211.0,1531.0,3.0,0.0,953.0,1573.0,Unknown
12226.0,0.0,2.0,2337.0,12493.0,2806.0,50482.0,1500.0,3.0,0.0,1469.0,729.0,Unknown
12227.0,0.0,2.0,13607.0,9905.0,559.0,28025.0,1371.0,3.0,0.0,1469.0,729.0,Unknown
12228.0,0.0,4.0,1368.0,13511.0,144.0,78003.0,1303.0,3.0,0.0,45.0,1079.0,Unknown
12229.0,0.0,2.0,9556.0,6006.0,2138.0,80831.0,1508.0,3.0,0.0,545.0,326.0,Unknown
12230.0,0.0,9.0,8470.0,11931.0,1807.0,94043.0,1033.0,3.0,0.0,289.0,82.0,Unknown
12231.0,0.0,9.0,9410.0,2791.0,1205.0,33025.0,1476.0,3.0,0.0,304.0,1177.0,Unknown
12232.0,1.0,2.0,630.0,15821.0,2972.0,67212.0,2271.0,3.0,0.0,2605.0,637.0,Unknown
12233.0,0.0,2.0,6995.0,5637.0,290.0,34209.0,1327.0,3.0,0.0,1549.0,661.0,Unknown
12234.0,0.0,7.0,5236.0,10395.0,1309.0,49008.0,1516.0,3.0,0.0,1052.0,815.0,Unknown
12235.0,1.0,2.0,10050.0,16760.0,1019.0,1519.0,1164.0,3.0,0.0,1444.0,706.0,Unknown
12236.0,1.0,2.0,3216.0,3124.0,2142.0,85015.0,899.0,3.0,0.0,2561.0,234.0,Unknown
12237.0,1.0,2.0,8662.0,17897.0,1113.0,22801.0,2119.0,3.0,0.0,1340.0,1223.0,Unknown
12238.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
12239.0,0.0,2.0,2299.0,12368.0,369.0,15419.0,1454.0,3.0,0.0,751.0,159.0,Unknown
12240.0,0.0,7.0,2318.0,14672.0,951.0,32608.0,1497.0,3.0,0.0,1127.0,1497.0,Unknown
12241.0,0.0,2.0,13429.0,5432.0,1044.0,54313.0,1398.0,3.0,0.0,2682.0,563.0,Unknown
12242.0,0.0,5.0,1949.0,11711.0,512.0,44121.0,1497.0,3.0,0.0,126.0,936.0,Unknown
12243.0,0.0,2.0,10261.0,10152.0,2141.0,19145.0,1326.0,3.0,0.0,1925.0,945.0,Unknown
12244.0,1.0,9.0,325.0,4644.0,114.0,30301.0,2058.0,3.0,0.0,326.0,22.0,2084N0400X
12245.0,0.0,2.0,10800.0,17157.0,1211.0,96727.0,1328.0,3.0,0.0,2452.0,456.0,Unknown
12246.0,0.0,2.0,5034.0,1993.0,759.0,78539.0,1230.0,3.0,0.0,1925.0,945.0,Unknown
12247.0,0.0,2.0,2779.0,428.0,841.0,22030.0,1508.0,3.0,0.0,479.0,239.0,Unknown
12248.0,0.0,9.0,7746.0,6648.0,1577.0,19355.0,1214.0,3.0,0.0,327.0,489.0,2084N0400X
12249.0,0.0,2.0,5828.0,13096.0,537.0,67701.0,1520.0,3.0,0.0,1316.0,291.0,Unknown
12250.0,0.0,2.0,12440.0,8105.0,1756.0,90640.0,1476.0,3.0,0.0,522.0,746.0,Unknown
12251.0,0.0,2.0,11848.0,9479.0,1227.0,77055.0,1371.0,3.0,0.0,442.0,87.0,Unknown
12252.0,1.0,7.0,77.0,11718.0,1443.0,20723.0,2227.0,3.0,0.0,844.0,1626.0,Unknown
12253.0,0.0,9.0,8458.0,6169.0,3060.0,18302395.803164296,1030.0,3.0,0.0,244.0,769.0,Unknown
12254.0,0.0,6.0,5737.0,16504.0,3060.0,452293026.0,1359.0,2.0,0.0,1807.0,69.0,2084N0400X
12255.0,0.0,2.0,4946.0,8762.0,1310.0,59901.0,1520.0,3.0,0.0,526.0,437.0,Unknown
12256.0,1.0,2.0,3768.0,8307.0,1569.0,39110.0,2119.0,3.0,0.0,529.0,655.0,Unknown
12257.0,0.0,2.0,1511.0,15367.0,2321.0,55901.0,1532.0,3.0,0.0,2714.0,755.0,Unknown
12258.0,0.0,2.0,2769.0,10501.0,143.0,21201.0,1483.0,3.0,0.0,2532.0,353.0,Unknown
12259.0,1.0,2.0,12862.0,14628.0,1566.0,48042.0,2361.0,3.0,0.0,526.0,437.0,Unknown
12260.0,0.0,7.0,3927.0,6971.0,2186.0,2360.0,1531.0,3.0,0.0,834.0,1381.0,Unknown
12261.0,0.0,2.0,2779.0,428.0,841.0,22030.0,1508.0,3.0,0.0,479.0,239.0,Unknown
12262.0,0.0,7.0,8974.0,8938.0,1441.0,89141.0,1328.0,3.0,0.0,873.0,1469.0,Unknown
12263.0,1.0,2.0,2677.0,13198.0,3060.0,18302395.803164296,920.0,3.0,0.0,526.0,437.0,Unknown
12264.0,0.0,2.0,5548.0,2269.0,1314.0,64106.0,1508.0,3.0,0.0,545.0,326.0,Unknown
12265.0,0.0,2.0,12033.0,9680.0,1890.0,10153.0,1454.0,3.0,0.0,1683.0,116.0,Unknown
12266.0,0.0,7.0,6080.0,14349.0,1543.0,40207.0,1520.0,3.0,0.0,883.0,1480.0,Unknown
12267.0,0.0,5.0,7800.0,6506.0,1220.0,38637.0,1508.0,3.0,0.0,126.0,936.0,Unknown
12268.0,1.0,2.0,5514.0,7301.0,2696.0,40071.0,2229.0,3.0,0.0,2627.0,52.0,Unknown
12269.0,0.0,2.0,11879.0,14844.0,457.0,25414.0,1368.0,3.0,0.0,1468.0,315.0,Unknown
12270.0,0.0,3.0,10521.0,14445.0,88.0,54915.0,1460.0,3.0,0.0,161.0,266.0,Unknown
12271.0,0.0,2.0,5866.0,16394.0,2599.0,63169.0,1639.0,3.0,0.0,2590.0,1286.0,Unknown
12272.0,0.0,2.0,7781.0,16912.0,621.0,15032.0,1525.0,3.0,0.0,1312.0,766.0,Unknown
12273.0,0.0,7.0,10494.0,10547.0,3060.0,441226052.0,1586.0,3.0,0.0,1033.0,428.0,2084N0400X
12274.0,0.0,7.0,4742.0,7514.0,3043.0,17403.0,1365.0,3.0,0.0,1091.0,777.0,Unknown
12275.0,1.0,2.0,7010.0,5081.0,2660.0,33573.0,31.0,3.0,0.0,2605.0,637.0,Unknown
12276.0,0.0,2.0,4890.0,17180.0,1890.0,10901.0,1225.0,3.0,0.0,545.0,326.0,Unknown
12277.0,2.0,2.0,5349.0,10043.0,1284.0,47438.0,1018.0,3.0,0.0,526.0,437.0,Unknown
12278.0,0.0,2.0,11803.0,3236.0,3022.0,84087.0,1320.0,3.0,0.0,1320.0,672.0,Unknown
12279.0,0.0,9.0,8444.0,17818.0,3060.0,18302395.803164296,1035.0,3.0,0.0,337.0,1666.0,Unknown
12280.0,0.0,7.0,1969.0,11093.0,1877.0,70125.0,1508.0,3.0,0.0,1075.0,68.0,Unknown
12281.0,1.0,2.0,14005.0,10882.0,627.0,75270.0,663.0,3.0,0.0,522.0,746.0,207Q00000X
12282.0,0.0,2.0,13769.0,13526.0,856.0,87401.0,1328.0,3.0,0.0,2305.0,0.0,Unknown
12283.0,0.0,2.0,922.0,11371.0,1890.0,10016.0,1619.0,3.0,0.0,1980.0,383.0,Unknown
12284.0,1.0,4.0,2900.0,5142.0,2134.0,39465.0,2119.0,3.0,0.0,41.0,1079.0,Unknown
12285.0,0.0,5.0,1341.0,7951.0,1674.0,38133.0,1303.0,3.0,0.0,132.0,1192.0,Unknown
12286.0,1.0,2.0,9698.0,11489.0,2720.0,70301.0,2119.0,3.0,0.0,520.0,119.0,Unknown
12287.0,0.0,2.0,5870.0,16234.0,2599.0,63169.0,1629.0,3.0,0.0,2605.0,637.0,Unknown
12288.0,0.0,9.0,11999.0,17561.0,3060.0,402021713.0,1248.0,3.0,0.0,327.0,489.0,2084N0400X
12289.0,0.0,2.0,3751.0,9525.0,2054.0,21117.0,1508.0,3.0,0.0,479.0,239.0,Unknown
12290.0,0.0,2.0,13033.0,5805.0,114.0,30301.0,1369.0,3.0,0.0,2248.0,641.0,Unknown
12291.0,1.0,2.0,7822.0,15703.0,1358.0,37912.0,838.0,3.0,0.0,1961.0,986.0,Unknown
12292.0,0.0,6.0,13173.0,4291.0,2776.0,41091.0,1520.0,2.0,0.0,1817.0,1232.0,Unknown
12293.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
12294.0,0.0,2.0,4015.0,1854.0,282.0,43402.0,1454.0,3.0,0.0,2573.0,121.0,Unknown
12295.0,0.0,2.0,8972.0,10700.0,1391.0,92677.0,1520.0,3.0,0.0,2605.0,637.0,Unknown
12296.0,0.0,2.0,2473.0,16876.0,1227.0,77002.0,1538.0,3.0,0.0,2348.0,1293.0,Unknown
12297.0,1.0,2.0,795.0,5178.0,3060.0,18302395.803164296,811.0,3.0,0.0,526.0,437.0,Unknown
12298.0,1.0,2.0,13322.0,5566.0,1730.0,55406.0,30.0,3.0,0.0,2384.0,59.0,Unknown
12299.0,0.0,2.0,10786.0,1031.0,658.0,12053.0,1520.0,3.0,0.0,526.0,437.0,Unknown
12300.0,1.0,2.0,9166.0,5748.0,927.0,70538.0,1975.0,3.0,0.0,2627.0,52.0,Unknown
12301.0,0.0,2.0,8789.0,13060.0,2246.0,12804.0,1351.0,3.0,0.0,545.0,326.0,Unknown
12302.0,1.0,2.0,176.0,12607.0,2245.0,11375.0,2128.0,3.0,0.0,1723.0,819.0,Unknown
12303.0,0.0,2.0,2848.0,16466.0,2538.0,30080.0,1517.0,3.0,0.0,625.0,1108.0,Unknown
12304.0,1.0,2.0,13878.0,2219.0,2412.0,95148.0,2298.0,3.0,0.0,2348.0,1293.0,Unknown
12305.0,0.0,2.0,13423.0,1105.0,395.0,4102.0,1293.0,3.0,0.0,659.0,63.0,Unknown
12306.0,0.0,2.0,2263.0,11690.0,2128.0,18944.0,1367.0,3.0,0.0,1926.0,1084.0,Unknown
12307.0,0.0,9.0,11.0,4859.0,1858.0,8901.0,1330.0,3.0,0.0,326.0,22.0,2084N0400X
12308.0,0.0,2.0,1981.0,10196.0,1273.0,11751.0,1391.0,3.0,0.0,2736.0,180.0,Unknown
12309.0,0.0,2.0,11876.0,6113.0,1293.0,34957.0,1302.0,3.0,0.0,1596.0,960.0,Unknown
12310.0,1.0,3.0,4663.0,7474.0,3060.0,71122016.0,230.0,3.0,0.0,163.0,338.0,2084N0400X
12311.0,1.0,2.0,10563.0,17616.0,1367.0,54601.0,2331.0,3.0,0.0,1723.0,819.0,Unknown
12312.0,1.0,2.0,9406.0,10400.0,987.0,6033.0,535.0,3.0,0.0,2573.0,121.0,Unknown
12313.0,0.0,7.0,5274.0,7514.0,2166.0,15212.0,1365.0,3.0,0.0,1091.0,777.0,Unknown
12314.0,0.0,7.0,3971.0,10815.0,3060.0,440542850.0,1418.0,3.0,0.0,955.0,734.0,2084N0400X
12315.0,0.0,2.0,13643.0,11437.0,2987.0,60091.0,1294.0,3.0,0.0,442.0,87.0,Unknown
12316.0,0.0,2.0,5867.0,2247.0,2599.0,63169.0,1639.0,3.0,0.0,2654.0,918.0,Unknown
12317.0,1.0,2.0,287.0,7168.0,1497.0,13365.0,2229.0,3.0,0.0,2626.0,52.0,Unknown
12318.0,0.0,2.0,921.0,16147.0,1890.0,10010.0,1485.0,3.0,0.0,2132.0,328.0,Unknown
12319.0,0.0,2.0,3883.0,14618.0,97.0,22202.0,1526.0,3.0,0.0,2150.0,1020.0,Unknown
12320.0,0.0,2.0,11883.0,9346.0,1819.0,37128.0,1369.0,3.0,0.0,442.0,87.0,Unknown
12321.0,2.0,2.0,13562.0,2288.0,1046.0,85614.0,1824.0,3.0,0.0,2439.0,657.0,Unknown
12322.0,0.0,7.0,1745.0,11591.0,2214.0,97239.0,1508.0,3.0,0.0,819.0,1510.0,Unknown
12323.0,0.0,2.0,13156.0,9503.0,2823.0,23455.0,1460.0,3.0,0.0,1450.0,415.0,Unknown
12324.0,0.0,2.0,13496.0,11255.0,389.0,2021.0,1468.0,3.0,0.0,2532.0,353.0,Unknown
12325.0,1.0,2.0,7307.0,14266.0,2816.0,92394.0,2227.0,3.0,0.0,2647.0,836.0,Unknown
12326.0,0.0,2.0,5248.0,12997.0,1779.0,78562316.0,1453.0,3.0,0.0,555.0,321.0,2084N0400X
12327.0,0.0,2.0,4903.0,6240.0,1890.0,10901.0,1225.0,3.0,0.0,545.0,326.0,Unknown
12328.0,0.0,2.0,13017.0,410.0,1536.0,90060.0,1363.0,3.0,0.0,637.0,61.0,Unknown
12329.0,0.0,9.0,5595.0,15343.0,1171.0,27262.0,1320.0,3.0,0.0,329.0,377.0,2084N0400X
12330.0,0.0,2.0,1331.0,17038.0,1741.0,95358.0,1508.0,3.0,0.0,545.0,326.0,Unknown
12331.0,0.0,7.0,5845.0,13702.0,2596.0,1107.0,1508.0,3.0,0.0,1076.0,254.0,Unknown
12332.0,1.0,6.0,10398.0,15216.0,1196.0,64040.0,284.0,2.0,0.0,1831.0,1331.0,Unknown
12333.0,1.0,6.0,4449.0,12558.0,856.0,48335.0,2292.0,2.0,0.0,1816.0,496.0,Unknown
12334.0,0.0,2.0,11089.0,17354.0,2742.0,21204.0,1603.0,3.0,0.0,466.0,517.0,Unknown
12335.0,1.0,2.0,10666.0,1409.0,485.0,91910.0,1133.0,3.0,0.0,1450.0,415.0,Unknown
12336.0,1.0,7.0,10003.0,5201.0,2448.0,55378.0,2297.0,3.0,0.0,793.0,412.0,2084N0400X
12337.0,0.0,7.0,4775.0,7699.0,2603.0,22554.0,1531.0,3.0,0.0,834.0,1381.0,Unknown
12338.0,0.0,2.0,8568.0,10113.0,235.0,1821.0,1531.0,3.0,0.0,1450.0,415.0,Unknown
12339.0,1.0,2.0,8884.0,1427.0,2529.0,51105.0,292.0,3.0,0.0,742.0,159.0,Unknown
12340.0,1.0,2.0,3684.0,3822.0,942.0,75035.0,2227.0,3.0,0.0,1503.0,772.0,Unknown
12341.0,0.0,2.0,5442.0,8770.0,277.0,2116.0,1290.0,3.0,0.0,755.0,189.0,2084P0800X
12342.0,0.0,7.0,2055.0,8082.0,2333.0,20852.0,1610.0,3.0,0.0,989.0,343.0,Unknown
12343.0,2.0,2.0,13972.0,13486.0,546.0,38017.0,1913.0,3.0,0.0,476.0,592.0,Unknown
12344.0,0.0,7.0,2574.0,4195.0,2823.0,23464.0,1528.0,3.0,0.0,950.0,293.0,Unknown
12345.0,1.0,7.0,9630.0,11066.0,1839.0,37214.0,221.0,3.0,0.0,803.0,612.0,Unknown
12346.0,1.0,2.0,3156.0,4727.0,240.0,35208.0,2223.0,3.0,0.0,2626.0,52.0,Unknown
12347.0,0.0,6.0,13306.0,2690.0,68.0,36420.0,1659.0,2.0,0.0,1844.0,12.0,Unknown
12348.0,0.0,2.0,6279.0,8031.0,2245.0,11104.0,1508.0,3.0,0.0,1723.0,819.0,Unknown
12349.0,1.0,2.0,11384.0,16541.0,1596.0,95337.0,2058.0,3.0,0.0,657.0,602.0,Unknown
12350.0,0.0,2.0,5937.0,16022.0,622.0,70345.0,1508.0,3.0,0.0,545.0,326.0,Unknown
12351.0,0.0,2.0,4942.0,10131.0,1737.0,59802.0,1364.0,3.0,0.0,2565.0,413.0,Unknown
12352.0,0.0,2.0,7679.0,11379.0,1227.0,77055.0,1692.0,3.0,0.0,2337.0,400.0,Unknown
12353.0,0.0,7.0,6064.0,10762.0,3060.0,18302395.803164296,1497.0,3.0,0.0,1004.0,199.0,Unknown
12354.0,0.0,2.0,13362.0,5435.0,1107.0,78550.0,1520.0,3.0,0.0,2533.0,1005.0,Unknown
12355.0,1.0,2.0,13196.0,13173.0,142.0,630218207.0,2058.0,3.0,0.0,754.0,188.0,2084P0800X
12356.0,1.0,4.0,7959.0,11039.0,1531.0,44052.0,605.0,3.0,0.0,24.0,396.0,2084N0400X
12357.0,1.0,2.0,382.0,1458.0,1694.0,33197.0,2227.0,3.0,0.0,1316.0,291.0,Unknown
12358.0,0.0,2.0,12282.0,1077.0,462.0,48059.0,1508.0,3.0,0.0,1312.0,766.0,Unknown
12359.0,0.0,9.0,9797.0,11584.0,1029.0,75052.0,1303.0,3.0,0.0,276.0,257.0,Unknown
12360.0,0.0,2.0,12348.0,6199.0,1278.0,28546.0,1468.0,3.0,0.0,1546.0,785.0,Unknown
12361.0,0.0,7.0,753.0,9620.0,2409.0,92126.0,1508.0,3.0,0.0,1004.0,199.0,Unknown
12362.0,0.0,7.0,8169.0,5346.0,1205.0,33021.0,1491.0,3.0,0.0,975.0,91.0,Unknown
12363.0,1.0,2.0,3596.0,16873.0,417.0,27513.0,926.0,3.0,0.0,526.0,437.0,Unknown
12364.0,0.0,7.0,2157.0,14008.0,479.0,60612.0,1497.0,3.0,0.0,819.0,1510.0,Unknown
12365.0,0.0,2.0,5866.0,3401.0,2599.0,63169.0,1629.0,3.0,0.0,2633.0,366.0,Unknown
12366.0,1.0,6.0,1146.0,15390.0,693.0,19904.0,771.0,2.0,0.0,1816.0,496.0,Unknown
12367.0,1.0,2.0,9316.0,16951.0,2357.0,30741.0,2164.0,3.0,0.0,442.0,87.0,Unknown
12368.0,1.0,9.0,11360.0,16435.0,3060.0,80981338.0,1994.0,3.0,0.0,208.0,459.0,2084N0400X
12369.0,1.0,2.0,11937.0,5366.0,1755.0,7042.0,2361.0,3.0,0.0,2605.0,637.0,Unknown
12370.0,0.0,5.0,1741.0,12419.0,904.0,33314.0,1365.0,3.0,0.0,126.0,936.0,Unknown
12371.0,1.0,2.0,14078.0,10335.0,479.0,60610.0,2111.0,3.0,0.0,724.0,410.0,Unknown
12372.0,0.0,2.0,9597.0,8456.0,324.0,11215.0,1394.0,3.0,0.0,2545.0,818.0,Unknown
12373.0,1.0,2.0,13416.0,4538.0,2992.0,78676.0,2262.0,3.0,0.0,545.0,326.0,Unknown
12374.0,0.0,9.0,8452.0,9634.0,3060.0,18302395.803164296,1035.0,3.0,0.0,231.0,899.0,Unknown
12375.0,0.0,7.0,1617.0,1800.0,2285.0,20190.0,1598.0,3.0,0.0,1299.0,1391.0,Unknown
12376.0,0.0,7.0,1517.0,9381.0,60.0,50014.0,1327.0,3.0,0.0,793.0,412.0,Unknown
12377.0,1.0,2.0,12573.0,5110.0,2999.0,25213.0,2111.0,3.0,0.0,442.0,87.0,Unknown
12378.0,0.0,2.0,1511.0,15367.0,2321.0,55901.0,1532.0,3.0,0.0,2714.0,755.0,Unknown
12379.0,0.0,9.0,8476.0,2844.0,2470.0,98103.0,2374.0,3.0,0.0,320.0,186.0,Unknown
12380.0,1.0,2.0,3439.0,17863.0,2868.0,20017.0,638.0,3.0,0.0,742.0,159.0,Unknown
12381.0,0.0,2.0,1215.0,6890.0,401.0,92009.0,1508.0,3.0,0.0,497.0,1137.0,Unknown
12382.0,1.0,2.0,4632.0,5928.0,3060.0,18302395.803164296,1070.0,3.0,0.0,526.0,437.0,Unknown
