ID,IS_HCP
129968,0
129969,1
129970,0
129971,1
129972,0
129973,0
129974,0
129975,1
129976,0
129977,1
129978,0
129979,0
129980,0
129981,1
129982,1
129983,0
129984,0
129985,1
129986,1
129987,1
129988,1
129989,0
129990,0
129991,0
129992,0
129993,0
129994,1
129995,1
129996,1
129997,0
129998,0
129999,0
130000,0
130001,1
130002,1
130003,0
130004,0
130005,1
130006,1
130007,1
130008,0
130009,1
130010,1
130011,1
130012,0
130013,0
130014,1
130015,0
130016,0
130017,0
130018,0
130019,1
130020,0
130021,0
130022,0
130023,1
130024,0
130025,1
130026,0
130027,1
130028,1
130029,1
130030,0
130031,0
130032,1
130033,0
130034,1
130035,1
130036,1
130037,0
130038,1
130039,1
130040,1
130041,0
130042,0
130043,0
130044,0
130045,0
130046,0
130047,0
130048,0
130049,1
130050,1
130051,1
130052,0
130053,0
130054,0
130055,0
130056,0
130057,1
130058,1
130059,1
130060,1
130061,1
130062,0
130063,0
130064,0
130065,0
130066,0
130067,1
130068,0
130069,1
130070,0
130071,1
130072,0
130073,0
130074,0
130075,1
130076,1
130077,1
130078,1
130079,0
130080,1
130081,1
130082,1
130083,1
130084,1
130085,0
130086,1
130087,1
130088,1
130089,0
130090,1
130091,1
130092,1
130093,1
130094,1
130095,1
130096,0
130097,1
130098,0
130099,1
130100,1
130101,0
130102,0
130103,0
130104,0
130105,1
130106,0
130107,1
130108,1
130109,1
130110,1
130111,1
130112,0
130113,0
130114,1
130115,1
130116,1
130117,1
130118,0
130119,0
130120,1
130121,1
130122,1
130123,0
130124,0
130125,1
130126,0
130127,0
130128,0
130129,0
130130,0
130131,1
130132,0
130133,1
130134,1
130135,1
130136,1
130137,0
130138,0
130139,0
130140,1
130141,1
130142,0
130143,1
130144,0
130145,0
130146,1
130147,1
130148,1
130149,0
130150,0
130151,1
130152,1
130153,1
130154,1
130155,1
130156,1
130157,0
130158,1
130159,0
130160,1
130161,0
130162,0
130163,0
130164,0
130165,1
130166,0
130167,0
130168,1
130169,0
130170,0
130171,0
130172,0
130173,0
130174,1
130175,1
130176,1
130177,0
130178,0
130179,1
130180,0
130181,1
130182,0
130183,1
130184,0
130185,1
130186,0
130187,1
130188,0
130189,1
130190,0
130191,0
130192,1
130193,1
130194,1
130195,1
130196,1
130197,0
130198,1
130199,1
130200,1
130201,1
130202,1
130203,0
130204,1
130205,0
130206,0
130207,1
130208,1
130209,0
130210,1
130211,1
130212,0
130213,1
130214,0
130215,1
130216,0
130217,0
130218,0
130219,1
130220,0
130221,0
130222,1
130223,0
130224,0
130225,1
130226,0
130227,1
130228,0
130229,0
130230,1
130231,0
130232,0
130233,0
130234,0
130235,1
130236,1
130237,0
130238,1
130239,1
130240,0
130241,0
130242,0
130243,1
130244,1
130245,0
130246,0
130247,1
130248,1
130249,1
130250,1
130251,1
130252,0
130253,0
130254,0
130255,0
130256,0
130257,1
130258,1
130259,0
130260,1
130261,1
130262,1
130263,1
130264,1
130265,0
130266,1
130267,0
130268,0
130269,0
130270,1
130271,0
130272,0
130273,0
130274,1
130275,0
130276,0
130277,0
130278,0
130279,0
130280,1
130281,0
130282,1
130283,1
130284,1
130285,0
130286,1
130287,0
130288,0
130289,0
130290,0
130291,0
130292,0
130293,0
130294,1
130295,0
130296,1
130297,0
130298,1
130299,0
130300,0
130301,0
130302,0
130303,0
130304,1
130305,1
130306,0
130307,1
130308,0
130309,1
130310,1
130311,0
130312,0
130313,0
130314,0
130315,0
130316,1
130317,1
130318,0
130319,0
130320,0
130321,0
130322,1
130323,0
130324,1
130325,0
130326,1
130327,1
130328,0
130329,0
130330,1
130331,0
130332,0
130333,0
130334,0
130335,0
130336,0
130337,1
130338,0
130339,0
130340,0
130341,0
130342,0
130343,0
130344,1
130345,1
130346,0
130347,1
130348,0
130349,1
130350,1
130351,0
130352,1
130353,0
130354,1
130355,1
130356,1
130357,1
130358,1
130359,0
130360,0
130361,0
130362,0
130363,1
130364,0
130365,1
130366,0
130367,0
130368,0
130369,0
130370,1
130371,0
130372,1
130373,0
130374,1
130375,1
130376,0
130377,0
130378,1
130379,0
130380,0
130381,1
130382,0
130383,0
130384,0
130385,0
130386,0
130387,1
130388,0
130389,1
130390,0
130391,0
130392,1
130393,1
130394,1
130395,1
130396,0
130397,0
130398,0
130399,1
130400,0
130401,0
130402,1
130403,1
130404,1
130405,0
130406,0
130407,0
130408,0
130409,1
130410,0
130411,0
130412,1
130413,0
130414,0
130415,0
130416,1
130417,0
130418,1
130419,1
130420,1
130421,1
130422,0
130423,0
130424,1
130425,1
130426,1
130427,0
130428,0
130429,1
130430,0
130431,1
130432,1
130433,0
130434,0
130435,0
130436,0
130437,1
130438,1
130439,1
130440,0
130441,0
130442,0
130443,0
130444,1
130445,1
130446,0
130447,0
130448,0
130449,0
130450,0
130451,1
130452,1
130453,1
130454,1
130455,1
130456,0
130457,1
130458,1
130459,1
130460,0
130461,0
130462,1
130463,0
130464,1
130465,0
130466,0
130467,1
130468,1
130469,1
130470,0
130471,0
130472,0
130473,1
130474,0
130475,0
130476,0
130477,0
130478,0
130479,1
130480,1
130481,1
130482,0
130483,0
130484,1
130485,1
130486,1
130487,1
130488,0
130489,1
130490,1
130491,0
130492,1
130493,0
130494,0
130495,0
130496,0
130497,1
130498,0
130499,0
130500,1
130501,0
130502,1
130503,1
130504,0
130505,1
130506,0
130507,0
130508,0
130509,1
130510,0
130511,0
130512,0
130513,0
130514,1
130515,0
130516,1
130517,1
130518,0
130519,1
130520,0
130521,0
130522,0
130523,1
130524,1
130525,0
130526,0
130527,1
130528,0
130529,0
130530,1
130531,1
130532,0
130533,0
130534,1
130535,1
130536,0
130537,0
130538,1
130539,0
130540,0
130541,1
130542,1
130543,0
130544,0
130545,0
130546,1
130547,1
130548,1
130549,0
130550,1
130551,0
130552,0
130553,0
130554,1
130555,0
130556,0
130557,0
130558,0
130559,1
130560,1
130561,1
130562,0
130563,0
130564,1
130565,1
130566,1
130567,0
130568,0
130569,1
130570,1
130571,1
130572,1
130573,1
130574,0
130575,0
130576,1
130577,0
130578,0
130579,0
130580,0
130581,1
130582,0
130583,1
130584,0
130585,1
130586,1
130587,0
130588,0
130589,1
130590,0
130591,0
130592,1
130593,0
130594,1
130595,1
130596,0
130597,1
130598,0
130599,0
130600,0
130601,0
130602,1
130603,0
130604,0
130605,1
130606,0
130607,0
130608,1
130609,1
130610,1
130611,0
130612,0
130613,0
130614,0
130615,0
130616,1
130617,0
130618,0
130619,0
130620,0
130621,0
130622,1
130623,1
130624,0
130625,0
130626,1
130627,0
130628,0
130629,0
130630,1
130631,0
130632,1
130633,0
130634,0
130635,0
130636,0
130637,1
130638,1
130639,1
130640,1
130641,0
130642,0
130643,0
130644,1
130645,0
130646,1
130647,0
130648,1
130649,1
130650,0
130651,1
130652,1
130653,1
130654,1
130655,1
130656,1
130657,0
130658,0
130659,0
130660,0
130661,0
130662,1
130663,0
130664,1
130665,1
130666,1
130667,1
130668,0
130669,1
130670,0
130671,1
130672,1
130673,0
130674,1
130675,0
130676,0
130677,0
130678,0
130679,1
130680,0
130681,0
130682,1
130683,1
130684,0
130685,1
130686,0
130687,1
130688,0
130689,1
130690,0
130691,0
130692,0
130693,1
130694,1
130695,1
130696,1
130697,0
130698,0
130699,1
130700,0
130701,0
130702,0
130703,0
130704,0
130705,1
130706,1
130707,0
130708,1
130709,0
130710,1
130711,1
130712,1
130713,0
130714,0
130715,0
130716,0
130717,1
130718,0
130719,0
130720,1
130721,1
130722,1
130723,0
130724,1
130725,1
130726,1
130727,1
130728,1
130729,0
130730,1
130731,0
130732,1
130733,0
130734,1
130735,0
130736,0
130737,1
130738,0
130739,1
130740,0
130741,1
130742,0
130743,1
130744,1
130745,0
130746,1
130747,1
130748,0
130749,0
130750,0
130751,1
130752,0
130753,1
130754,1
130755,0
130756,0
130757,1
130758,1
130759,0
130760,1
130761,1
130762,0
130763,0
130764,0
130765,0
130766,1
130767,0
130768,0
130769,0
130770,1
130771,0
130772,1
130773,0
130774,1
130775,1
130776,1
130777,1
130778,1
130779,1
130780,0
130781,0
130782,1
130783,0
130784,1
130785,1
130786,1
130787,1
130788,1
130789,0
130790,1
130791,0
130792,0
130793,0
130794,0
130795,1
130796,1
130797,0
130798,0
130799,0
130800,1
130801,0
130802,1
130803,0
130804,1
130805,0
130806,1
130807,0
130808,1
130809,0
130810,1
130811,1
130812,0
130813,0
130814,0
130815,1
130816,0
130817,0
130818,0
130819,1
130820,1
130821,0
130822,0
130823,0
130824,0
130825,1
130826,0
130827,1
130828,0
130829,1
130830,0
130831,1
130832,0
130833,1
130834,1
130835,0
130836,0
130837,0
130838,1
130839,1
130840,0
130841,0
130842,0
130843,1
130844,1
130845,1
130846,0
130847,1
130848,0
130849,1
130850,1
130851,0
130852,1
130853,0
130854,0
130855,0
130856,0
130857,0
130858,1
130859,1
130860,1
130861,1
130862,1
130863,0
130864,0
130865,0
130866,1
130867,1
130868,1
130869,0
130870,1
130871,0
130872,1
130873,0
130874,0
130875,1
130876,1
130877,1
130878,0
130879,1
130880,0
130881,0
130882,0
130883,1
130884,1
130885,0
130886,1
130887,1
130888,1
130889,1
130890,1
130891,0
130892,0
130893,0
130894,0
130895,1
130896,1
130897,1
130898,1
130899,0
130900,1
130901,0
130902,0
130903,1
130904,1
130905,1
130906,1
130907,1
130908,1
130909,1
130910,0
130911,0
130912,0
130913,0
130914,1
130915,0
130916,1
130917,1
130918,1
130919,0
130920,1
130921,1
130922,0
130923,1
130924,0
130925,0
130926,0
130927,1
130928,1
130929,0
130930,0
130931,0
130932,0
130933,0
130934,0
130935,1
130936,0
130937,0
130938,1
130939,1
130940,0
130941,1
130942,0
130943,0
130944,1
130945,1
130946,1
130947,0
130948,1
130949,1
130950,0
130951,1
130952,0
130953,0
130954,1
130955,1
130956,1
130957,0
130958,0
130959,1
130960,1
130961,0
130962,0
130963,1
130964,1
130965,1
130966,1
130967,1
130968,1
130969,1
130970,0
130971,1
130972,0
130973,0
130974,0
130975,0
130976,1
130977,1
130978,0
130979,1
130980,0
130981,1
130982,1
130983,1
130984,0
130985,1
130986,1
130987,1
130988,1
130989,1
130990,1
130991,0
130992,1
130993,1
130994,0
130995,1
130996,0
130997,0
130998,1
130999,0
131000,0
131001,0
131002,0
131003,0
131004,0
131005,1
131006,1
131007,0
131008,1
131009,0
131010,1
131011,1
131012,0
131013,0
131014,0
131015,1
131016,0
131017,1
131018,0
131019,1
131020,0
131021,1
131022,1
131023,1
131024,1
131025,0
131026,1
131027,1
131028,0
131029,0
131030,1
131031,1
131032,0
131033,0
131034,0
131035,0
131036,1
131037,0
131038,1
131039,0
131040,0
131041,1
131042,0
131043,1
131044,0
131045,0
131046,0
131047,1
131048,1
131049,0
131050,1
131051,0
131052,0
131053,1
131054,1
131055,1
131056,1
131057,0
131058,1
131059,1
131060,0
131061,0
131062,1
131063,0
131064,1
131065,1
131066,0
131067,1
131068,0
131069,0
131070,0
131071,1
131072,0
131073,0
131074,1
131075,0
131076,1
131077,0
131078,0
131079,1
131080,0
131081,0
131082,0
131083,1
131084,0
131085,1
131086,0
131087,0
131088,1
131089,0
131090,0
131091,0
131092,0
131093,0
131094,0
131095,0
131096,1
131097,1
131098,1
131099,1
131100,1
131101,0
131102,1
131103,1
131104,0
131105,0
131106,1
131107,1
131108,0
131109,1
131110,1
131111,0
131112,0
131113,1
131114,1
131115,0
131116,0
131117,0
131118,1
131119,1
131120,1
131121,1
131122,0
131123,1
131124,0
131125,0
131126,1
131127,1
131128,0
131129,1
131130,1
131131,0
131132,0
131133,0
131134,1
131135,1
131136,1
131137,0
131138,1
131139,0
131140,0
131141,0
131142,0
131143,0
131144,0
131145,0
131146,0
131147,0
131148,1
131149,0
131150,0
131151,1
131152,1
131153,0
131154,0
131155,0
131156,0
131157,0
131158,0
131159,0
131160,0
131161,0
131162,0
131163,1
131164,0
131165,1
131166,1
131167,1
131168,1
131169,0
131170,0
131171,1
131172,0
131173,0
131174,0
131175,1
131176,0
131177,1
131178,0
131179,0
131180,1
131181,0
131182,0
131183,1
131184,0
131185,1
131186,1
131187,1
131188,0
131189,1
131190,1
131191,1
131192,0
131193,0
131194,1
131195,1
131196,1
131197,0
131198,0
131199,0
131200,1
131201,0
131202,0
131203,0
131204,1
131205,0
131206,0
131207,1
131208,1
131209,0
131210,0
131211,0
131212,0
131213,1
131214,1
131215,0
131216,0
131217,0
131218,0
131219,1
131220,0
131221,0
131222,1
131223,1
131224,0
131225,1
131226,0
131227,0
131228,0
131229,1
131230,0
131231,0
131232,1
131233,0
131234,0
131235,0
131236,0
131237,1
131238,1
131239,0
131240,0
131241,1
131242,0
131243,1
131244,0
131245,1
131246,1
131247,0
131248,0
131249,1
131250,1
131251,1
131252,0
131253,1
131254,0
131255,1
131256,0
131257,1
131258,0
131259,1
131260,0
131261,0
131262,1
131263,1
131264,1
131265,1
131266,0
131267,1
131268,0
131269,1
131270,0
131271,0
131272,0
131273,0
131274,1
131275,1
131276,1
131277,1
131278,0
131279,0
131280,0
131281,0
131282,0
131283,0
131284,0
131285,0
131286,0
131287,1
131288,0
131289,1
131290,0
131291,0
131292,0
131293,0
131294,0
131295,0
131296,0
131297,0
131298,0
131299,1
131300,1
131301,1
131302,1
131303,1
131304,0
131305,0
131306,1
131307,1
131308,1
131309,0
131310,0
131311,1
131312,0
131313,0
131314,1
131315,0
131316,1
131317,0
131318,1
131319,1
131320,1
131321,1
131322,1
131323,1
131324,1
131325,1
131326,1
131327,0
131328,0
131329,0
131330,1
131331,1
131332,0
131333,0
131334,0
131335,1
131336,0
131337,1
131338,0
131339,0
131340,0
131341,0
131342,0
131343,1
131344,0
131345,1
131346,1
131347,1
131348,1
131349,1
131350,0
131351,0
131352,1
131353,0
131354,0
131355,0
131356,1
131357,1
131358,0
131359,1
131360,0
131361,1
131362,1
131363,0
131364,0
131365,0
131366,1
131367,0
131368,1
131369,0
131370,0
131371,1
131372,0
131373,0
131374,0
131375,0
131376,0
131377,1
131378,1
131379,1
131380,0
131381,0
131382,1
131383,1
131384,0
131385,0
131386,1
131387,0
131388,0
131389,0
131390,0
131391,1
131392,1
131393,0
131394,0
131395,1
131396,1
131397,0
131398,1
131399,1
131400,0
131401,0
131402,1
131403,0
131404,0
131405,0
131406,0
131407,0
131408,0
131409,1
131410,0
131411,0
131412,1
131413,1
131414,0
131415,0
131416,1
131417,0
131418,0
131419,1
131420,1
131421,1
131422,1
131423,0
131424,1
131425,1
131426,0
131427,1
131428,0
131429,1
131430,0
131431,0
131432,0
131433,0
131434,1
131435,0
131436,1
131437,1
131438,1
131439,0
131440,0
131441,0
131442,1
131443,0
131444,0
131445,1
131446,1
131447,1
131448,1
131449,1
131450,0
131451,1
131452,1
131453,0
131454,1
131455,1
131456,0
131457,0
131458,1
131459,0
131460,0
131461,1
131462,0
131463,1
131464,1
131465,0
131466,1
131467,0
131468,0
131469,1
131470,1
131471,0
131472,0
131473,0
131474,0
131475,0
131476,1
131477,0
131478,0
131479,0
131480,0
131481,0
131482,0
131483,1
131484,0
131485,0
131486,0
131487,1
131488,0
131489,0
131490,1
131491,0
131492,1
131493,0
131494,1
131495,1
131496,1
131497,0
131498,1
131499,0
131500,1
131501,0
131502,0
131503,0
131504,1
131505,1
131506,0
131507,0
131508,0
131509,0
131510,0
131511,0
131512,1
131513,1
131514,0
131515,0
131516,1
131517,1
131518,1
131519,1
131520,1
131521,1
131522,1
131523,0
131524,0
131525,1
131526,0
131527,1
131528,1
131529,1
131530,1
131531,1
131532,1
131533,1
131534,0
131535,1
131536,1
131537,0
131538,1
131539,0
131540,0
131541,0
131542,0
131543,0
131544,0
131545,0
131546,1
131547,0
131548,0
131549,0
131550,0
131551,1
131552,0
131553,0
131554,0
131555,0
131556,1
131557,1
131558,1
131559,1
131560,0
131561,0
131562,1
131563,1
131564,1
131565,1
131566,1
131567,0
131568,0
131569,0
131570,1
131571,1
131572,0
131573,1
131574,1
131575,1
131576,0
131577,1
131578,1
131579,1
131580,1
131581,0
131582,0
131583,1
131584,0
131585,1
131586,0
131587,0
131588,0
131589,0
131590,0
131591,1
131592,1
131593,1
131594,0
131595,1
131596,1
131597,1
131598,0
131599,1
131600,0
131601,1
131602,1
131603,1
131604,0
131605,0
131606,1
131607,0
131608,1
131609,1
131610,1
131611,0
131612,1
131613,1
131614,1
131615,0
131616,0
131617,1
131618,0
131619,0
131620,0
131621,0
131622,0
131623,0
131624,0
131625,0
131626,0
131627,1
131628,1
131629,0
131630,1
131631,0
131632,0
131633,0
131634,0
131635,1
131636,0
131637,1
131638,1
131639,0
131640,0
131641,1
131642,0
131643,1
131644,0
131645,1
131646,1
131647,1
131648,0
131649,0
131650,1
131651,1
131652,0
131653,0
131654,1
131655,0
131656,0
131657,1
131658,0
131659,1
131660,1
131661,0
131662,0
131663,1
131664,1
131665,1
131666,0
131667,0
131668,1
131669,1
131670,1
131671,0
131672,1
131673,0
131674,0
131675,1
131676,0
131677,0
131678,0
131679,0
131680,1
131681,0
131682,0
131683,0
131684,0
131685,1
131686,0
131687,0
131688,0
131689,1
131690,0
131691,1
131692,0
131693,1
131694,1
131695,0
131696,0
131697,1
131698,0
131699,0
131700,0
131701,1
131702,0
131703,0
131704,1
131705,0
131706,0
131707,1
131708,1
131709,1
131710,0
131711,1
131712,0
131713,1
131714,0
131715,0
131716,0
131717,0
131718,0
131719,1
131720,1
131721,0
131722,0
131723,0
131724,1
131725,0
131726,0
131727,1
131728,1
131729,0
131730,1
131731,0
131732,1
131733,1
131734,1
131735,0
131736,0
131737,0
131738,0
131739,0
131740,0
131741,0
131742,0
131743,1
131744,1
131745,1
131746,1
131747,1
131748,1
131749,1
131750,1
131751,0
131752,1
131753,0
131754,0
131755,1
131756,0
131757,1
131758,1
131759,0
131760,0
131761,0
131762,0
131763,0
131764,0
131765,0
131766,0
131767,1
131768,1
131769,0
131770,1
131771,1
131772,0
131773,0
131774,1
131775,0
131776,0
131777,0
131778,0
131779,0
131780,1
131781,1
131782,0
131783,1
131784,1
131785,0
131786,0
131787,1
131788,0
131789,1
131790,0
131791,0
131792,0
131793,1
131794,1
131795,1
131796,1
131797,0
131798,0
131799,0
131800,0
131801,1
131802,0
131803,0
131804,1
131805,0
131806,0
131807,0
131808,0
131809,1
131810,1
131811,0
131812,1
131813,0
131814,0
131815,1
131816,1
131817,0
131818,1
131819,0
131820,1
131821,1
131822,1
131823,0
131824,0
131825,0
131826,0
131827,0
131828,0
131829,0
131830,0
131831,1
131832,1
131833,0
131834,0
131835,0
131836,1
131837,1
131838,0
131839,1
131840,0
131841,0
131842,0
131843,0
131844,1
131845,0
131846,0
131847,0
131848,1
131849,1
131850,0
131851,1
131852,0
131853,1
131854,0
131855,0
131856,1
131857,1
131858,0
131859,1
131860,1
131861,0
131862,1
131863,1
131864,1
131865,0
131866,1
131867,1
131868,0
131869,1
131870,1
131871,0
131872,1
131873,0
131874,1
131875,1
131876,0
131877,1
131878,1
131879,0
131880,1
131881,0
131882,0
131883,1
131884,0
131885,0
131886,1
131887,0
131888,0
131889,0
131890,1
131891,0
131892,1
131893,1
131894,1
131895,0
131896,0
131897,0
131898,0
131899,0
131900,0
131901,1
131902,1
131903,0
131904,0
131905,0
131906,0
131907,0
131908,0
131909,1
131910,1
131911,0
131912,0
131913,0
131914,1
131915,1
131916,0
131917,1
131918,1
131919,1
131920,1
131921,0
131922,1
131923,0
131924,1
131925,0
131926,0
131927,1
131928,0
131929,0
131930,1
131931,1
131932,1
131933,1
131934,0
131935,1
131936,0
131937,1
131938,0
131939,1
131940,1
131941,1
131942,1
131943,1
131944,1
131945,1
131946,0
131947,1
131948,1
131949,0
131950,1
131951,0
131952,0
131953,1
131954,0
131955,1
131956,0
131957,1
131958,0
131959,0
131960,0
131961,0
131962,0
131963,1
131964,1
131965,0
131966,1
131967,1
131968,1
131969,0
131970,1
131971,0
131972,1
131973,0
131974,0
131975,1
131976,0
131977,1
131978,1
131979,1
131980,1
131981,1
131982,1
131983,1
131984,1
131985,0
131986,1
131987,0
131988,1
131989,0
131990,1
131991,0
131992,0
131993,0
131994,1
131995,0
131996,0
131997,1
131998,1
131999,0
132000,0
132001,0
132002,0
132003,1
132004,0
132005,1
132006,1
132007,1
132008,0
132009,0
132010,1
132011,1
132012,0
132013,0
132014,1
132015,1
132016,1
132017,0
132018,0
132019,0
132020,0
132021,0
132022,0
132023,0
132024,1
132025,0
132026,1
132027,1
132028,0
132029,0
132030,0
132031,0
132032,1
132033,1
132034,0
132035,1
132036,0
132037,0
132038,0
132039,1
132040,1
132041,0
132042,0
132043,1
132044,1
132045,1
132046,1
132047,0
132048,1
132049,0
132050,0
132051,1
132052,1
132053,1
132054,0
132055,1
132056,1
132057,1
132058,1
132059,1
132060,0
132061,0
132062,1
132063,1
132064,1
132065,0
132066,1
132067,0
132068,0
132069,0
132070,0
132071,1
132072,1
132073,0
132074,1
132075,1
132076,0
132077,0
132078,1
132079,0
132080,1
132081,0
132082,0
132083,0
132084,0
132085,0
132086,1
132087,0
132088,0
132089,0
132090,1
132091,1
132092,1
132093,1
132094,1
132095,1
132096,0
132097,1
132098,1
132099,1
132100,0
132101,1
132102,0
132103,0
132104,1
132105,0
132106,1
132107,1
132108,0
132109,0
132110,0
132111,1
132112,0
132113,1
132114,0
132115,0
132116,1
132117,0
132118,1
132119,0
132120,0
132121,1
132122,1
132123,1
132124,1
132125,0
132126,0
132127,1
132128,0
132129,0
132130,1
132131,1
132132,0
132133,1
132134,1
132135,1
132136,0
132137,0
132138,0
132139,1
132140,1
132141,1
132142,1
132143,0
132144,0
132145,0
132146,1
132147,1
132148,1
132149,0
132150,0
132151,0
132152,0
132153,0
132154,0
132155,1
132156,0
132157,0
132158,1
132159,0
132160,0
132161,1
132162,0
132163,0
132164,1
132165,1
132166,1
132167,1
132168,1
132169,0
132170,0
132171,1
132172,0
132173,0
132174,0
132175,1
132176,1
132177,1
132178,0
132179,1
132180,1
132181,1
132182,0
132183,0
132184,1
132185,1
132186,1
132187,1
132188,0
132189,0
132190,0
132191,1
132192,0
132193,1
132194,0
132195,1
132196,1
132197,1
132198,1
132199,0
132200,1
132201,0
132202,0
132203,0
132204,1
132205,0
132206,1
132207,0
132208,0
132209,1
132210,0
132211,0
132212,1
132213,1
132214,1
132215,0
132216,0
132217,1
132218,0
132219,0
132220,0
132221,1
132222,1
132223,0
132224,0
132225,0
132226,0
132227,0
132228,0
132229,1
132230,1
132231,1
132232,1
132233,0
132234,0
132235,1
132236,0
132237,0
132238,0
132239,1
132240,0
132241,0
132242,0
132243,1
132244,0
132245,1
132246,1
132247,1
132248,1
132249,0
132250,1
132251,1
132252,1
132253,0
132254,0
132255,1
132256,1
132257,1
132258,1
132259,1
132260,0
132261,0
132262,1
132263,0
132264,0
132265,1
132266,1
132267,1
132268,1
132269,1
132270,0
132271,1
132272,1
132273,1
132274,1
132275,1
132276,1
132277,1
132278,0
132279,1
132280,1
132281,0
132282,1
132283,1
132284,1
132285,1
132286,1
132287,1
132288,0
132289,1
132290,1
132291,0
132292,0
132293,0
132294,1
132295,1
132296,0
132297,0
132298,1
132299,0
132300,1
132301,1
132302,0
132303,1
132304,0
132305,0
132306,0
132307,1
132308,1
132309,0
132310,1
132311,0
132312,0
132313,1
132314,0
132315,1
132316,0
132317,0
132318,0
132319,1
132320,0
132321,0
132322,0
132323,1
132324,0
132325,0
132326,0
132327,1
132328,0
132329,1
132330,1
132331,0
132332,0
132333,1
132334,1
132335,1
132336,0
132337,1
132338,1
132339,0
132340,0
132341,1
132342,1
132343,0
132344,1
132345,1
132346,1
132347,0
132348,1
132349,1
132350,0
132351,0
132352,0
132353,0
132354,0
132355,1
132356,1
132357,0
132358,0
132359,1
132360,0
132361,0
132362,1
132363,1
132364,0
132365,1
132366,0
132367,1
132368,1
132369,0
132370,1
132371,0
132372,1
132373,1
132374,0
132375,0
132376,1
132377,0
132378,1
132379,1
132380,1
132381,0
132382,1
132383,1
132384,1
132385,0
132386,0
132387,0
132388,0
132389,1
132390,1
132391,0
132392,0
132393,0
132394,0
132395,0
132396,1
132397,0
132398,0
132399,0
132400,1
132401,1
132402,1
132403,1
132404,1
132405,0
132406,0
132407,1
132408,1
132409,0
132410,0
132411,1
132412,0
132413,1
132414,0
132415,0
132416,0
132417,1
132418,1
132419,1
132420,1
132421,1
132422,0
132423,0
132424,1
132425,0
132426,1
132427,0
132428,1
132429,1
132430,0
132431,0
132432,1
132433,1
132434,1
132435,0
132436,0
132437,0
132438,1
132439,0
132440,0
132441,0
132442,1
132443,0
132444,1
132445,0
132446,0
132447,0
132448,1
132449,0
132450,1
132451,1
132452,1
132453,0
132454,0
132455,0
132456,0
132457,1
132458,1
132459,1
132460,0
132461,1
132462,0
132463,1
132464,1
132465,0
132466,0
132467,0
132468,0
132469,0
132470,0
132471,1
132472,0
132473,0
132474,0
132475,0
132476,0
132477,0
132478,0
132479,0
132480,1
132481,0
132482,0
132483,1
132484,0
132485,1
132486,1
132487,0
132488,0
132489,0
132490,0
132491,0
132492,0
132493,0
132494,0
132495,1
132496,0
132497,1
132498,0
132499,1
132500,0
132501,1
132502,1
132503,1
132504,0
132505,0
132506,1
132507,1
132508,0
132509,1
132510,0
132511,0
132512,1
132513,1
132514,1
132515,0
132516,0
132517,0
132518,0
132519,0
132520,1
132521,1
132522,1
132523,0
132524,0
132525,0
132526,1
132527,1
132528,1
132529,1
132530,1
132531,1
132532,0
132533,0
132534,1
132535,1
132536,1
132537,0
132538,1
132539,0
132540,0
132541,0
132542,1
132543,0
132544,0
132545,0
132546,0
132547,0
132548,1
132549,0
132550,1
132551,1
132552,1
132553,1
132554,0
132555,1
132556,0
132557,1
132558,0
132559,0
132560,0
132561,0
132562,1
132563,1
132564,0
132565,0
132566,1
132567,0
132568,1
132569,0
132570,0
132571,0
132572,1
132573,1
132574,0
132575,0
132576,1
132577,1
132578,1
132579,1
132580,0
132581,0
132582,1
132583,0
132584,1
132585,0
132586,1
132587,0
132588,1
132589,0
132590,0
132591,1
132592,0
132593,0
132594,0
132595,1
132596,0
132597,1
132598,1
132599,0
132600,0
132601,1
132602,1
132603,0
132604,1
132605,1
132606,0
132607,1
132608,0
132609,1
132610,1
132611,1
132612,1
132613,0
132614,0
132615,0
132616,1
132617,0
132618,0
132619,0
132620,1
132621,0
132622,0
132623,1
132624,0
132625,0
132626,1
132627,0
132628,1
132629,1
132630,1
132631,1
132632,1
132633,1
132634,1
132635,1
132636,1
132637,1
132638,1
132639,0
132640,1
132641,0
132642,1
132643,0
132644,0
132645,1
132646,1
132647,1
132648,1
132649,0
132650,0
132651,1
132652,0
132653,0
132654,1
132655,1
132656,0
132657,1
132658,0
132659,0
132660,1
132661,1
132662,0
132663,0
132664,0
132665,1
132666,0
132667,0
132668,1
132669,1
132670,1
132671,0
132672,1
132673,0
132674,0
132675,1
132676,1
132677,0
132678,0
132679,0
132680,0
132681,1
132682,0
132683,0
132684,0
132685,1
132686,1
132687,1
132688,1
132689,1
132690,1
132691,1
132692,0
132693,1
132694,0
132695,0
132696,0
132697,1
132698,1
132699,0
132700,0
132701,0
132702,0
132703,1
132704,1
132705,1
132706,0
132707,0
132708,0
132709,1
132710,0
132711,0
132712,1
132713,0
132714,1
132715,1
132716,1
132717,0
132718,0
132719,0
132720,1
132721,0
132722,0
132723,1
132724,1
132725,0
132726,1
132727,0
132728,0
132729,1
132730,0
132731,1
132732,0
132733,0
132734,0
132735,0
132736,0
132737,0
132738,1
132739,0
132740,0
132741,1
132742,0
132743,0
132744,1
132745,0
132746,0
132747,0
132748,1
132749,1
132750,0
132751,0
132752,1
132753,0
132754,1
132755,0
132756,1
132757,1
132758,0
132759,0
132760,1
132761,0
132762,0
132763,0
132764,1
132765,0
